9.0,959.810791015625
10.0,911.1771240234375
11.0,871.31689453125
12.0,832.6641845703125
13.0,798.1390380859375
14.0,765.5846557617188
15.0,733.0621337890625
16.0,705.1369018554688
17.0,678.2152709960938
18.0,652.2166137695312
19.0,628.2124633789062
20.0,604.8057250976562
21.0,582.3555297851562
22.0,562.7667236328125
23.0,542.2261352539062
24.0,525.1058959960938
25.0,507.6671447753906
26.0,491.4895935058594
27.0,475.4887390136719
28.0,461.1903076171875
29.0,447.3085632324219
30.0,433.4841003417969
31.0,420.59429931640625
32.0,408.6098327636719
33.0,397.6863708496094
34.0,386.3993835449219
35.0,377.5153503417969
36.0,367.6930236816406
37.0,357.1803283691406
38.0,349.41668701171875
39.0,340.3809814453125
40.0,332.4665222167969
41.0,325.6524658203125
42.0,317.327880859375
43.0,310.8175354003906
44.0,304.3937683105469
45.0,297.6651916503906
46.0,291.64892578125
47.0,286.2848815917969
48.0,280.3935546875
49.0,275.02325439453125
50.0,269.3716125488281
51.0,264.6026916503906
52.0,260.2544860839844
53.0,255.8382110595703
54.0,250.29940795898438
55.0,246.7052459716797
56.0,242.07249450683594
57.0,238.83377075195312
58.0,233.26641845703125
59.0,231.21539306640625
60.0,226.37188720703125
61.0,224.39535522460938
62.0,220.3602294921875
63.0,216.67164611816406
64.0,211.4988250732422
65.0,208.51263427734375
66.0,206.39883422851562
67.0,202.08749389648438
68.0,199.55409240722656
69.0,197.4728546142578
70.0,192.61727905273438
71.0,192.28759765625
72.0,189.26995849609375
73.0,186.1201171875
74.0,184.490966796875
75.0,181.45867919921875
76.0,181.2317657470703
77.0,176.991455078125
78.0,174.82862854003906
79.0,172.15122985839844
80.0,170.4960479736328
81.0,167.28732299804688
82.0,167.6513671875
83.0,163.84835815429688
84.0,163.02597045898438
85.0,159.84703063964844
86.0,159.2230987548828
87.0,156.30885314941406
88.0,154.89535522460938
89.0,152.55450439453125
90.0,152.64450073242188
91.0,149.9742431640625
92.0,149.08436584472656
93.0,147.30093383789062
94.0,145.15408325195312
95.0,144.627197265625
96.0,142.32127380371094
97.0,141.08380126953125
98.0,140.87002563476562
99.0,138.370361328125
100.0,137.76344299316406
101.0,135.43841552734375
102.0,134.16720581054688
103.0,133.43104553222656
104.0,132.58172607421875
105.0,130.38800048828125
106.0,129.9375762939453
107.0,127.9438247680664
108.0,127.84127044677734
109.0,125.90313720703125
110.0,124.96208953857422
111.0,125.81571960449219
112.0,122.37245178222656
113.0,120.7314224243164
114.0,120.32398223876953
115.0,120.01298522949219
116.0,117.95584106445312
117.0,118.00159454345703
118.0,117.06742095947266
119.0,114.9332046508789
120.0,115.18212890625
121.0,113.14317321777344
122.0,112.01527404785156
123.0,112.18372344970703
124.0,109.60165405273438
125.0,110.17566680908203
126.0,108.93077087402344
127.0,107.5249252319336
128.0,107.92188262939453
129.0,106.99236297607422
130.0,105.29454040527344
131.0,106.82315063476562
132.0,103.29405975341797
133.0,103.55998992919922
134.0,102.56867218017578
135.0,102.07804107666016
136.0,101.82086181640625
137.0,100.33557891845703
138.0,99.5587387084961
139.0,99.63435363769531
140.0,98.42723083496094
141.0,98.27107238769531
142.0,96.8499526977539
143.0,96.60658264160156
144.0,95.21760559082031
145.0,94.7667007446289
146.0,94.44361877441406
147.0,93.71448516845703
148.0,92.795166015625
149.0,92.64484405517578
150.0,91.92695617675781
151.0,91.41424560546875
152.0,91.13685607910156
153.0,89.60123443603516
154.0,89.89556884765625
155.0,88.94014739990234
156.0,88.81363677978516
157.0,88.0703353881836
158.0,87.59644317626953
159.0,87.04784393310547
160.0,86.082763671875
161.0,86.264404296875
162.0,85.439453125
163.0,84.7203140258789
164.0,84.3366928100586
165.0,84.61997985839844
166.0,83.3116226196289
167.0,83.06784057617188
168.0,82.45938110351562
169.0,81.65351867675781
170.0,81.6178970336914
171.0,81.58714294433594
172.0,80.0602035522461
173.0,79.94493865966797
174.0,79.62942504882812
175.0,79.39168548583984
176.0,78.96028137207031
177.0,78.19580841064453
178.0,77.81475067138672
179.0,77.9211196899414
180.0,77.09984588623047
181.0,77.03763580322266
182.0,76.39765167236328
183.0,76.28544616699219
184.0,75.30391693115234
185.0,75.27294921875
186.0,74.82599639892578
187.0,74.36148071289062
188.0,74.02173614501953
189.0,73.54568481445312
190.0,73.16865539550781
191.0,73.29044342041016
192.0,72.97972869873047
193.0,72.15025329589844
194.0,72.33231353759766
195.0,71.25405883789062
196.0,70.8125228881836
197.0,70.75774383544922
198.0,70.78878021240234
199.0,69.99874877929688
200.0,70.1861572265625
201.0,69.66018676757812
202.0,69.65171813964844
203.0,69.20413970947266
204.0,68.87237548828125
205.0,68.58068084716797
206.0,67.85543823242188
207.0,68.13067626953125
208.0,67.67615509033203
209.0,67.31426239013672
210.0,67.32696533203125
211.0,66.72816467285156
212.0,67.04769897460938
213.0,66.3267593383789
214.0,66.00582885742188
215.0,66.08116912841797
216.0,65.3851547241211
217.0,65.29058837890625
218.0,64.77537536621094
219.0,64.94917297363281
220.0,64.4942398071289
221.0,64.12275695800781
222.0,63.55339431762695
223.0,63.99382019042969
224.0,63.34425735473633
225.0,63.34870147705078
226.0,63.03603744506836
227.0,62.568809509277344
228.0,62.491111755371094
229.0,62.31238555908203
230.0,62.341064453125
231.0,61.66664505004883
232.0,61.34800720214844
233.0,61.39786148071289
234.0,61.24982452392578
235.0,61.13484191894531
236.0,60.79655456542969
237.0,60.212955474853516
238.0,60.18719482421875
239.0,59.90945816040039
240.0,59.78989028930664
241.0,59.561378479003906
242.0,59.385154724121094
243.0,59.27280807495117
244.0,58.656646728515625
245.0,58.7362174987793
246.0,58.535343170166016
