2,1363.174
3,1316.9565
4,1277.5848
5,1243.5016
6,1212.9589
7,1184.5785
8,1158.9432
9,1136.9829
10,1115.7958
11,1095.1016
12,1076.0431
13,1057.7018
14,1039.4725
15,1022.0387
16,1005.06433
17,988.23553
18,972.90814
19,957.74884
20,944.1469
21,931.53094
22,918.9374
23,907.35223
24,896.4393
25,885.6384
26,875.42017
27,866.90497
28,858.78186
29,851.07336
30,843.88025
31,837.3482
32,830.84973
33,824.58655
34,818.63715
35,813.0014
36,807.8026
37,802.7271
38,797.9541
39,793.4724
40,789.00195
41,784.8339
42,780.7108
43,776.6437
44,772.93506
45,769.2713
46,765.67474
47,762.1006
48,758.5712
49,755.08673
50,751.70306
51,748.4426
52,745.2382
53,742.0338
54,738.8406
55,735.84906
56,732.8687
57,729.8884
58,727.06494
59,724.2863
60,721.54126
61,718.86346
62,716.20807
63,713.63104
64,711.0877
65,708.55554
66,706.1018
67,703.80493
68,701.5529
69,699.30084
70,697.06
71,694.8528
72,692.66797
73,690.5167
74,688.444
75,686.5729
76,684.825
77,683.1107
78,681.3965
79,679.7159
80,678.08
81,676.4666
82,675.0885
83,673.7664
84,672.4555
85,671.2231
86,670.16986
87,669.12787
88,668.2315
89,667.3576
90,666.48364
91,665.6434
92,664.80304
93,663.9851
94,663.24567
95,662.5846
96,661.9459
97,661.36334
98,660.79193
99,660.2317
100,659.7051
101,659.1897
102,658.6743
103,658.23737
104,657.834
105,657.49786
106,657.18414
107,656.9601
108,656.792
109,656.65753
110,656.54553
111,656.4335
112,656.3214
113,656.2318
114,656.14215
115,656.14215
116,656.14215
117,656.14215
118,656.14215
119,656.14215
120,656.14215
121,656.14215
122,656.14215
123,656.14215
124,656.14215
125,656.14215
126,656.14215
127,656.14215
128,656.14215
129,656.14215
130,656.14215
131,656.14215
132,656.14215
133,656.14215
134,656.14215
135,656.14215
136,656.14215
137,656.14215
138,656.14215
139,656.14215
140,656.14215
141,656.14215
142,656.14215
143,656.14215
144,656.14215
145,656.14215
146,656.14215
147,656.14215
148,656.14215
