4.0,1282.8731689453125
5.0,1243.5015869140625
6.0,1212.9588623046875
7.0,1184.5784912109375
8.0,1158.9432373046875
9.0,1136.98291015625
10.0,1115.7957763671875
11.0,1093.8802490234375
12.0,1074.8218994140625
13.0,1056.48046875
14.0,1038.5089111328125
15.0,1020.2796630859375
16.0,1003.450927734375
17.0,986.4765014648438
18.0,971.1491088867188
19.0,956.4939575195312
20.0,942.4214477539062
21.0,928.8195190429688
22.0,916.2035522460938
23.0,905.2906494140625
24.0,894.48974609375
25.0,883.6104736328125
26.0,871.3754272460938
27.0,863.9806518554688
28.0,855.5438232421875
29.0,848.1490478515625
30.0,841.6170043945312
31.0,834.558349609375
32.0,828.0598754882812
33.0,820.3961791992188
34.0,816.1610107421875
35.0,810.9622192382812
36.0,805.6177978515625
37.0,800.8447875976562
38.0,796.4191284179688
39.0,791.601318359375
40.0,788.0383911132812
41.0,783.870361328125
42.0,779.8480834960938
43.0,775.23193359375
44.0,771.8370361328125
45.0,768.8567504882812
46.0,764.8904418945312
47.0,761.9324951171875
48.0,757.7533569335938
49.0,754.8626098632812
50.0,751.658203125
51.0,748.218505859375
52.0,744.9805297851562
53.0,741.6304321289062
54.0,738.52685546875
55.0,734.99755859375
56.0,732.5549926757812
57.0,729.4066162109375
58.0,726.4375
59.0,723.4571533203125
60.0,720.8690185546875
61.0,718.1239624023438
62.0,715.5581665039062
63.0,713.3173217773438
64.0,710.4714965820312
65.0,708.0177612304688
66.0,705.9673461914062
67.0,703.4688110351562
68.0,701.2615966796875
69.0,698.9535522460938
70.0,696.6902465820312
71.0,694.7183227539062
72.0,692.6119384765625
73.0,689.9677124023438
74.0,688.4439697265625
75.0,686.61767578125
76.0,683.8389892578125
77.0,682.9090576171875
78.0,680.7914428710938
79.0,679.5590209960938
80.0,677.5982666015625
81.0,676.4666137695312
82.0,674.4498901367188
83.0,673.7664184570312
84.0,672.119384765625
85.0,671.2230834960938
86.0,670.1698608398438
87.0,668.5228271484375
88.0,668.0186157226562
89.0,666.7525634765625
90.0,666.4724731445312
91.0,665.0046997070312
92.0,664.186767578125
93.0,663.6041870117188
94.0,663.1896362304688
95.0,662.1476440429688
96.0,661.7330932617188
97.0,661.0048217773438
98.0,660.4893798828125
99.0,659.6939086914062
100.0,659.3689575195312
101.0,658.8535766601562
102.0,658.3942260742188
103.0,658.03564453125
104.0,657.7219848632812
105.0,657.3858032226562
106.0,657.1617431640625
107.0,656.9600830078125
108.0,656.7919921875
109.0,656.6575317382812
110.0,656.5455322265625
111.0,656.4334716796875
112.0,656.3214111328125
113.0,656.2318115234375
114.0,656.1421508789062
115.0,656.1421508789062
116.0,656.1421508789062
117.0,656.1421508789062
